time,dt,Center (x-axis),Center (y-axis),box width,box height
7.599249700084329,0.04652240010909736,633.1697,221.23972,13.6362915,22.624603
7.645790699869394,0.04654099978506565,624.90924,221.59082,22.57727,21.683594
7.695714799920097,0.04992410005070269,612.06683,221.44731,21.297852,21.588348
7.742428799858317,0.046713999938219786,599.68384,220.99962,20.058594,19.907684
7.7925046000164,0.05007580015808344,587.32587,220.78114,19.363403,19.58313
7.837254399899393,0.0447497998829931,574.9863,220.85327,17.742493,17.526443
7.884268099907786,0.047013700008392334,563.452,220.37291,17.69226,17.55951
7.931485400069505,0.04721730016171932,552.0194,220.0523,20.72937,20.853577
7.9751490000635386,0.043663599994033575,540.2219,219.46503,21.21582,21.149704
8.024918999988586,0.04976999992504716,527.7992,219.20367,20.434753,21.10347
8.074308200040832,0.04938920005224645,516.3556,219.89182,20.761505,20.723618
8.12251659994945,0.04820839990861714,505.029,219.76135,20.689484,20.421951
8.171230199979618,0.04871360003016889,493.23123,219.38333,20.783386,19.82367
8.217083299998194,0.04585310001857579,481.8518,219.70102,20.249847,19.612213
8.263708099955693,0.04662479995749891,471.39127,216.62018,19.389038,19.2155
8.309778399998322,0.04607030004262924,462.36792,213.57527,19.65799,18.899536
8.361140700057149,0.051362300058826804,451.35956,211.18579,17.125336,17.193344
8.409462099894881,0.048321399837732315,441.63306,209.28168,17.623993,18.05542
8.453993199858814,0.04453109996393323,431.9584,207.60294,18.286926,19.0867
8.503610400017351,0.049617200158536434,423.6433,206.877,18.881012,18.223969
8.551301300060004,0.047690900042653084,414.2823,206.26697,20.38684,19.552505
8.59768579993397,0.04638449987396598,404.0343,205.99435,20.834473,20.440887
8.644898500060663,0.04721270012669265,395.6115,205.75822,21.19223,20.929932
8.694406500086188,0.04950800002552569,386.16403,207.34702,19.708862,19.17862
8.740184199996293,0.045777699910104275,377.3591,208.24936,19.187927,19.741623
8.790300899883732,0.05011669988743961,367.83813,209.70789,17.39267,17.721542
8.839498499874026,0.049197599990293384,358.1905,211.92072,16.616516,16.04158
8.885193299967796,0.04569480009377003,348.82233,214.4489,15.329742,15.63324
8.931819699937478,0.0466263999696821,338.93878,217.68784,17.183441,17.627151
8.9787137999665,0.0468941000290215,329.3683,217.24704,19.59372,19.343826
9.027471399866045,0.04875759989954531,320.53302,217.09978,21.739777,21.538696
9.075761700049043,0.04829030018299818,309.60437,217.13367,21.160889,21.081192
9.122183100087568,0.04642140003852546,300.5578,216.51823,20.56195,20.2211
9.1714586999733,0.049275599885731936,291.85736,216.11441,19.713348,19.657288
9.221886799903587,0.05042809993028641,282.0695,215.80804,17.613525,17.683807
9.265431799925864,0.043545000022277236,272.2034,215.19669,16.829529,16.445206
9.315222800010815,0.04979100008495152,262.23663,214.56201,15.419327,15.250549
9.364601099863648,0.04937829985283315,253.08356,214.4833,16.493713,15.916946
9.410283499862999,0.04568239999935031,242.96274,213.32124,16.415405,16.301117
9.457692299969494,0.04740880010649562,234.76657,214.22667,19.809769,19.462738
9.505764900008217,0.04807260003872216,224.82156,213.78233,20.763641,19.907532
9.552101499866694,0.04633659985847771,214.92184,213.29916,20.919693,20.226242
9.604772799881175,0.05267130001448095,205.89833,213.56522,21.706238,21.223862
9.651206499896944,0.04643370001576841,196.50125,212.57924,20.02414,19.043762
9.698781699873507,0.047575199976563454,186.54744,212.5754,18.085571,17.45642
9.745248100021854,0.04646640014834702,176.6665,212.19199,18.621567,17.375168
9.793683900032192,0.048435800010338426,166.83875,211.90143,16.636368,16.674698
9.83865990000777,0.044975999975577,157.68698,211.93713,15.958054,16.032013
9.889982499880716,0.05132259987294674,147.5607,211.9759,17.735382,17.511688
9.935254300013185,0.04527180013246834,138.13098,211.74588,18.916214,18.42595
9.984036299865693,0.048781999852508307,128.67645,211.46982,19.913643,19.20317
10.030912399990484,0.046876100124791265,119.49351,211.50592,21.513168,20.54158
10.080424400046468,0.04951200005598366,109.89504,211.068,21.235275,20.002182
10.125682800076902,0.04525840003043413,100.08339,210.84337,20.456657,19.396881
10.174648300046101,0.0489654999691993,90.59775,210.59802,18.848877,18.570572
10.225553199881688,0.05090489983558655,81.25899,210.61844,18.11081,17.085312
10.272507200017571,0.04695400013588369,71.53558,210.6221,16.934258,16.4767
10.316728899953887,0.04422169993631542,62.555756,210.64032,16.585667,16.962738
10.363083899952471,0.04635499999858439,52.797234,210.4206,16.223232,16.6447
10.417025699978694,0.05394180002622306,44.642166,211.4913,18.21669,17.818283
10.461922900052741,0.04489720007404685,35.18024,210.72786,18.280787,17.791687
10.508947700029239,0.04702479997649789,25.434673,210.54807,18.93805,18.756058
10.556735799880698,0.047788099851459265,16.71133,210.44916,20.399353,19.299774
10.610297299921513,0.05356150004081428,8.266527,210.60654,16.354683,18.399399
