time,dt,Center (x-axis),Center (y-axis),box width,box height
3.672268907563025,0.008403361344537815,628.1682,223.85645,22.851562,131.51839
3.680672268907563,0.008403361344537815,625.92957,224.56116,27.49408,131.13068
3.689075630252101,0.008403361344537815,624.435,222.11362,30.379395,136.1385
3.697478991596639,0.008403361344537815,622.2345,221.54865,34.51172,138.69801
3.7058823529411766,0.008403361344537815,620.74817,221.28613,37.435913,138.42726
3.7142857142857144,0.008403361344537815,619.0235,220.58884,40.65796,138.82735
3.722689075630252,0.008403361344537815,616.40186,221.47311,47.19629,136.88167
3.73109243697479,0.008403361344537815,614.5193,222.36499,50.961426,135.9777
3.7394957983193278,0.008403361344537815,612.1498,223.01797,55.70038,135.22832
3.7478991596638656,0.008403361344537815,610.3667,222.13098,59.266663,135.5838
3.7563025210084033,0.008403361344537815,608.214,221.60953,63.57202,135.31822
3.764705882352941,0.008403361344537815,607.01636,221.6191,65.70062,137.40103
3.773109243697479,0.008403361344537815,605.1997,220.39603,69.600586,137.33301
3.7815126050420167,0.008403361344537815,602.9933,220.05518,74.01349,138.03252
3.7899159663865545,0.008403361344537815,600.60474,220.34724,78.79059,137.8422
3.7983193277310923,0.008403361344537815,598.9441,221.13278,82.11182,136.74927
3.80672268907563,0.008403361344537815,597.07074,221.33797,85.85852,136.75064
3.8151260504201683,0.008403361344537815,595.08057,220.1723,89.83887,138.93188
3.823529411764706,0.008403361344537815,593.7109,221.70508,92.57825,137.52263
3.831932773109244,0.008403361344537815,591.52985,220.4636,96.94031,138.24657
3.8403361344537816,0.008403361344537815,589.0604,220.41507,101.87909,138.22539
3.8487394957983194,0.008403361344537815,587.4326,219.91696,105.134705,139.14592
3.857142857142857,0.008403361344537815,585.5028,220.84064,108.994385,137.67262
3.865546218487395,0.008403361344537815,583.90173,220.82373,112.196594,137.25041
3.8739495798319328,0.008403361344537815,581.719,220.8541,116.56195,136.91731
3.8823529411764706,0.008403361344537815,580.00116,220.51492,119.99768,137.03418
3.8907563025210083,0.008403361344537815,577.42285,220.36682,125.15436,136.99461
3.899159663865546,0.008403361344537815,575.1415,220.2305,129.71698,136.823
3.907563025210084,0.008403361344537815,573.72375,220.10358,132.55252,136.75423
3.9159663865546217,0.008403361344537815,571.9013,220.08472,135.176,136.67686
3.9243697478991595,0.008403361344537815,569.882,219.80518,139.22275,137.18044
3.9327731092436973,0.008403361344537815,567.39136,219.44562,142.14618,137.27545
3.9411764705882355,0.008403361344537815,564.8347,220.18216,148.97565,136.37329
3.9495798319327733,0.008403361344537815,561.9358,219.91924,149.04593,136.84671
3.957983193277311,0.008403361344537815,557.9766,219.77951,149.54285,137.3172
3.966386554621849,0.008403361344537815,554.27466,219.55794,147.33807,137.10544
3.9747899159663866,0.008403361344537815,550.1646,219.80261,144.72202,136.1154
3.9831932773109244,0.008403361344537815,546.1542,219.47575,145.15717,136.3461
3.991596638655462,0.008403361344537815,543.2956,219.48032,145.58145,135.671
4.0,0.008403361344537815,539.4474,218.60474,145.89862,138.07088
4.008403361344538,0.008403361344537815,534.41986,219.51013,145.63669,136.14899
4.016806722689076,0.008403361344537815,531.31793,219.29462,147.66641,136.87495
4.025210084033613,0.008403361344537815,528.1044,219.2536,147.58282,136.95073
4.033613445378151,0.008403361344537815,524.384,219.00784,145.39294,136.64012
4.042016806722689,0.008403361344537815,520.84265,219.06305,145.44211,136.3023
4.050420168067227,0.008403361344537815,517.7521,219.03201,146.32211,136.16638
4.0588235294117645,0.008403361344537815,513.3784,218.68753,147.78992,136.85052
4.067226890756302,0.008403361344537815,508.98224,219.49045,147.48892,135.52846
4.07563025210084,0.008403361344537815,504.98044,219.39407,147.831,136.00789
4.084033613445378,0.008403361344537815,501.93246,219.46777,147.0976,135.98633
4.092436974789916,0.008403361344537815,498.20166,219.56602,144.57144,136.12521
4.100840336134453,0.008403361344537815,494.38907,219.39325,145.06451,135.85612
4.109243697478991,0.008403361344537815,490.8047,219.4201,145.41055,135.20111
4.117647058823529,0.008403361344537815,487.06232,218.11105,144.62363,136.82397
4.126050420168068,0.008403361344537815,482.96124,218.77881,141.87906,135.43172
4.1344537815126055,0.008403361344537815,479.98752,218.42685,143.32867,135.6411
4.142857142857143,0.008403361344537815,476.56015,218.05414,144.02972,136.4558
4.151260504201681,0.008403361344537815,472.6814,217.91922,142.0101,135.26845
4.159663865546219,0.008403361344537815,470.0837,217.68784,140.85663,135.21533
4.168067226890757,0.008403361344537815,467.23737,217.60428,142.47964,135.74731
4.176470588235294,0.008403361344537815,464.27045,217.18332,141.71335,135.68645
4.184873949579832,0.008403361344537815,459.21417,216.39882,139.95676,136.17197
4.19327731092437,0.008403361344537815,456.09708,215.30971,139.90607,134.74649
4.201680672268908,0.008403361344537815,452.8213,214.43729,140.3292,134.8217
4.2100840336134455,0.008403361344537815,449.43048,212.74643,141.70166,132.59645
4.218487394957983,0.008403361344537815,445.88654,212.29407,139.35416,131.89142
4.226890756302521,0.008403361344537815,443.1376,211.62251,139.05658,130.41055
4.235294117647059,0.008403361344537815,441.15826,210.70648,138.95944,128.52711
4.243697478991597,0.008403361344537815,436.92972,210.24442,139.4873,129.31299
4.2521008403361344,0.008403361344537815,433.875,209.16513,138.10107,126.852844
4.260504201680672,0.008403361344537815,429.9914,208.80202,135.91522,126.93613
4.26890756302521,0.008403361344537815,426.84247,207.8692,137.71658,127.80226
4.277310924369748,0.008403361344537815,422.67923,207.53415,138.1018,128.77356
4.285714285714286,0.008403361344537815,419.72205,207.01796,139.01346,128.96097
