time,dt,Center (x-axis),Center (y-axis),box width,box height
3.1919471999863163,0.03372170001966879,8.737078,199.16476,17.474155,25.64679
3.2349922999856062,0.04304509999928996,16.696741,199.67224,31.150835,27.439346
3.2698487999732606,0.03485649998765439,27.178755,200.3943,31.248943,28.941284
3.300515400012955,0.030666600039694458,38.356007,199.75577,31.494642,27.072067
3.332879599998705,0.03236419998575002,47.60923,199.60327,29.285389,26.72081
3.3632156999665312,0.030336099967826158,60.39042,198.83047,28.895615,25.54451
3.3963686000206508,0.03315290005411953,71.09741,198.51743,27.398273,25.033417
3.428687200008426,0.03231859998777509,81.39869,197.40833,27.829666,24.754684
3.460128500009887,0.03144130000146106,91.3418,194.67639,26.408707,22.551926
3.490478499967139,0.030349999957252294,101.619995,191.58203,24.995499,22.808182
3.521573600010015,0.031095100042875856,111.299225,189.17786,26.052681,24.179825
3.5522811000118963,0.03070750000188127,119.31564,186.77756,27.518654,26.902725
3.5878689999808557,0.03558789996895939,129.14804,185.62991,29.495773,26.340378
3.618374000012409,0.03050500003155321,137.92647,185.06442,29.228546,26.591248
3.649583399994299,0.031209399981889874,146.50739,185.45184,30.121094,27.62764
3.678970000008121,0.029386600013822317,156.39389,185.79031,31.833603,27.925385
3.709623900009319,0.030653900001198053,165.39697,186.68689,29.927185,25.534866
3.7427071999991313,0.033083299989812076,174.99905,185.99863,30.143951,27.641037
3.774158800020814,0.03145160002168268,183.87253,185.54445,29.892258,26.399689
3.805461000010837,0.03130219999002293,192.25519,185.5209,28.424088,26.401917
3.839103600010276,0.03364259999943897,200.41493,185.9017,28.176422,26.84291
3.87021000002278,0.03110640001250431,209.44968,185.89755,26.22316,25.060165
3.9017446999787353,0.03153469995595515,219.59859,187.04318,25.844513,25.563705
3.932623100001365,0.03087840002262965,228.63113,188.94994,26.23494,24.338531
3.963552200002596,0.030929100001230836,237.31662,191.53705,25.386002,22.15535
3.9932893000077456,0.02973710000514984,247.39127,194.2508,26.081589,22.660477
4.029141200007871,0.03585190000012517,257.14984,196.52864,27.252182,23.652344
4.059065899986308,0.029924699978437275,266.99084,197.59796,29.335236,25.29927
4.09116539999377,0.032099500007461756,276.98068,197.04706,29.793701,25.921371
4.1218105999869294,0.030645199993159622,287.14978,196.53241,29.471222,25.479141
4.154564499971457,0.03275389998452738,295.86252,196.76474,29.622375,26.23021
4.186958200007211,0.03239370003575459,306.05722,196.71457,30.550415,27.098022
4.220266500022262,0.03330830001505092,314.85126,195.34576,29.782318,25.07521
4.251609899976756,0.03134339995449409,325.43427,195.47852,28.90805,25.918137
4.285215599986259,0.03360570000950247,334.00494,195.49496,28.484161,23.866165
4.31331759999739,0.028102000011131167,343.87982,195.72943,29.325348,23.358597
4.345548300014343,0.03223070001695305,353.30484,195.77791,25.73761,20.929413
4.378458200022578,0.03290990000823513,362.84073,195.99867,24.41986,21.17398
4.410349600017071,0.03189139999449253,371.79736,196.7587,25.524597,22.082
4.440729899972212,0.0303802999551408,381.22226,196.0645,25.404358,22.300964
4.47344809997594,0.03271820000372827,390.98642,195.21109,26.733704,23.781265
4.502426499966532,0.028978399990592152,401.13892,195.81952,28.31186,25.116577
4.537427700008266,0.03500120004173368,409.95477,195.15527,28.738556,24.420105
4.567052499973215,0.02962479996494949,419.73853,194.4184,29.299072,27.547272
4.602009399968665,0.03495689999544993,429.4643,194.97743,29.261597,25.775085
4.632133900013287,0.030124500044621527,439.0103,195.90881,30.384308,26.82695
4.664189899980556,0.0320559999672696,447.99866,195.22198,30.085846,27.690979
4.695343400002457,0.03115350002190098,458.66183,194.89157,30.016052,26.429
4.726631900004577,0.03128850000211969,467.7138,195.90082,27.88739,25.194107
4.758970799972303,0.03233889996772632,477.43048,196.73218,24.908844,22.812698
4.791944800002966,0.032974000030662864,487.3611,196.39413,22.578125,21.609955
4.821972000005189,0.030027200002223253,497.8025,196.18748,24.591461,22.918793
4.853741099999752,0.031769099994562566,507.59357,196.46521,26.018341,23.180527
4.8835759999929,0.0298348999931477,518.0715,196.0877,26.805542,24.76506
4.916502800013404,0.03292680002050474,527.88196,196.01491,27.339722,27.447906
4.948703399975784,0.03220059996237978,539.34766,195.6503,28.631409,27.829742
4.980600500013679,0.03189710003789514,549.26587,195.52539,29.004883,26.143982
5.011446000018623,0.03084550000494346,560.00415,196.24622,30.38855,26.355637
5.045696699991822,0.03425069997319952,570.6555,196.52905,30.827332,26.116379
5.07457080000313,0.028874100011307746,582.2002,196.31766,30.26648,26.54477
5.1072506000055,0.03267980000237003,592.7258,195.74814,28.206848,25.727005
5.137190499983262,0.029939899977762252,602.6775,195.8894,28.075195,24.524841
5.171647400013171,0.034456900029908866,613.7589,196.52135,28.296936,26.138458
5.19999180000741,0.02834439999423921,624.7151,195.2448,26.667053,26.426788
5.236044899967965,0.03605309996055439,631.2816,195.25888,17.436829,24.494629
