Time,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Model_20,Model_21,Model_22,Model_23,Model_24,Model_25,Model_26,Model_27
29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751942880679499e-301,0.0,0.0,0.0
29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502827103193398e-254,0.0,0.0,0.0
29.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.162504361285447e-246,2.5438327567227013e-306,3.7217990637718845e-264,3.391640277545194e-306,0.0,0.0,0.0,1.5656258718853532e-151,0.0,0.0,0.0
30.0,0.0,1.3174892687368418e-291,7.944405231073541e-184,1.4485773292683528e-164,2.7365282753142568e-276,6.937840267341417e-267,4.041884126265546e-218,1.4271723743209545e-295,6.610247801710926e-244,0.0,0.0,1.9809688105956113e-215,0.0,0.0,1.974954455578405e-290,0.0,1.1726345596865095e-150,2.542861352456814e-178,4.42180263906405e-157,2.87239311451099e-178,1.284233601122008e-299,0.0,0.0,4.991755169176918e-69,1.927622480379289e-189,2.421431355322806e-251,1.7194255696981305e-227
30.1,1.1407044910557934e-188,2.2852706939383312e-57,8.099141239487452e-27,7.851085550167755e-31,1.1933695796807214e-98,7.529592633359432e-99,1.2097103689926143e-73,2.473145637961508e-65,8.33095881556471e-105,1.6015089917109308e-143,5.418060270815377e-187,2.9747453426536023e-72,5.6491540540036164e-129,9.045148932162388e-221,2.4771262343349098e-111,2.689741212660002e-153,9.149001497572062e-56,5.936458269307442e-54,2.706243079934819e-55,6.19449296507876e-54,2.2187748392631986e-136,8.070496088392445e-186,2.739541691585011e-139,4.630059609252312e-07,8.623610311026677e-60,1.1193370521980646e-90,2.152711948679266e-78
30.200000000000003,2.735131473731331e-12,0.13528054452219007,1.5037975015884549e-07,17.625794015407493,0.0010467107072466403,3.172472309690912e-05,14.655705196171489,839.4309990124269,3.887092577941023e-17,3.728872270579905e-18,5.260497305777337e-55,26.616010276050826,1.8589510981503297e-06,3.799661864668753e-85,1.3138591922839418e-08,5.7394974186164945e-22,0.034069265521071826,11581.571649605326,0.7398880410496279,11622.398138051709,9.050194628444879e-26,1.0744067275707045e-27,3.5083572612916688e-15,0.5413496498584673,2090.781498700609,0.0034020546250072485,1.7465243670143302
30.3,4.5627143310825696e-33,1.8333568949706633e-151,9.999663746966364e-131,4.579945348585268e-79,1.992234976308978e-06,1.7445794102620027e-07,6.390893660918885e-08,3.631792158674849e-122,6093.734153520383,0.009833238162663727,3257.071415864111,1.0442449431102237e-17,2.3116575386964356e-23,2.5553324580564355e-20,0.09186044677644788,5.242898682946617,0.08050539245930842,5.3777684755007665e-17,0.2524473473244568,7.985450308765488e-45,73817.47534573951,8.646355494943756e-05,6.032585481633478e-09,4.348609629402478e-46,3.608933995736611e-21,7.341051828821727e-08,3.3664126503204474e-06
30.400000000000002,2.0466557420793576e-252,0.0,0.0,1.2492492114299607e-238,7.56915696565423e-96,6.478069746199586e-91,3.918191795638495e-61,0.0,2.034613074485726e-61,2.9309568917268033e-99,6.31732438932434e-33,1.4276614963727716e-96,2.4542839174022865e-163,88.03642587213398,1.0054556096692822e-52,1.0711664449653607e-85,1.1239122009186337e-70,8.382514221161916e-92,1.1238145715320441e-66,4.444762946516206e-221,2.4220677696223684e-07,2.905299201074246e-121,1.4622381851135425e-136,5.698825667166886e-161,4.873250935948546e-118,1.6395633640345032e-68,1.8921528995678306e-70
30.5,0.0,0.0,0.0,0.0,1.6460982909675128e-262,7.137777842001271e-242,9.64371181548908e-151,0.0,5.272580769920281e-215,9.850783696982807e-209,6.130108129509403e-164,1.893543740713345e-184,3.8057178264053454e-291,6.794797144629959e-65,2.014851493048721e-126,1.236472219077671e-261,1.6734075577422672e-184,7.331518388457968e-217,5.36392789307454e-228,0.0,4.7015489204918036e-33,1.1801847143159195e-244,1.322978126386666e-264,1.2070920857353659e-304,2.722968462133059e-239,1.3579148407640707e-190,1.1038724545868089e-169
30.6,0.0,0.0,0.0,0.0,0.0,0.0,6.674098682445544e-307,0.0,0.0,2.309967687e-315,0.0,0.0,0.0,2.9961029572444454e-214,4.489003848164218e-269,0.0,0.0,0.0,0.0,0.0,7.538339389509499e-122,0.0,0.0,0.0,0.0,0.0,0.0
30.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4041277389625485e-307,0.0,0.0,0.0,0.0,0.0,0.0,7.516269445494989e-217,0.0,0.0,0.0,0.0,0.0,0.0
30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.863907972705485e-303,0.0,0.0,0.0,0.0,0.0,0.0
30.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62018091e-315,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1,1.2344379842460818e-273,0.0,0.0,0.0,0.0,0.0,3.917648e-317,0.0,0.0,0.0,0.0,1.005465602940354e-257,0.0,6.1702983803065e-265,6.348292377085021e-301,0.0,0.0,0.0,0.0,0.0,4.723434588134733e-215,1.8602273977226343e-303,0.0,0.0,0.0,0.0,0.0
31.200000000000003,1.5435867376340793e-194,1.1779815859493447e-271,7.818267906248628e-201,4.035409956193945e-260,1.2345238899357973e-220,1.1974344720463418e-209,1.7616903332610964e-161,1.0752801793300867e-259,7.310175912434552e-145,9.187945474931643e-286,1.5033101359310391e-255,1.6204942449384517e-130,8.101787998320214e-211,2.8134483064394356e-163,3.822843818481273e-142,3.426864974590269e-168,3.733414250301338e-164,2.1385227699902373e-186,2.2044299622516486e-196,3.766964e-318,9.470281866653328e-100,1.8496786061491852e-175,0.0,2.4640964346065758e-213,6.016535727892188e-175,4.4092927316042595e-224,3.5158511219417647e-196
31.3,1.785322919000436e-185,7.159012754994905e-206,1.3789886419012336e-112,1.5067433950202674e-166,1.5518258120890241e-118,6.860049479359567e-115,3.4005373172507076e-80,3.5906017211979575e-193,1.3096805331421135e-58,2.1087062534239818e-223,4.065488264199709e-151,2.4476660840448e-71,1.3746994229064534e-139,6.38513704170991e-120,1.0401626659605258e-59,1.8545741606501324e-95,2.2067643157020026e-58,4.893138370975306e-97,7.014630605161852e-122,5.273781330910921e-181,7.594368214384337e-43,6.608546259747128e-114,5.41417943499133e-225,1.2617711867266604e-126,6.864652701904589e-90,2.867249211310048e-169,1.031601158366511e-108
31.400000000000002,1.4556078362124187e-99,1.9692400083007612e-76,2.0520680463016144e-10,4.109229632651083e-34,1.6517842288599614e-07,6.498416341789308e-08,84.45323707301432,1.5844547940860698e-66,76035.58698645487,3.0179555211811313e-81,6.871690974796694e-20,1.0446483247358196,8.742870727570313e-28,3.1892962435378414e-28,75710.95897496352,6.363781386769891e-07,5440.6691268903505,0.025108687855879844,1.3012300373565242e-17,5.948186579371908e-27,58333.1378845985,1.2973201524910201e-17,3.115957769004965e-47,8.802069599837733e-16,0.7606622164697808,1.2026150583098961e-53,1.3062458693112648e-06
31.5,1.2274285588949789e-58,8.658241395764629e-19,53.73672407765588,43617.00437119332,4.477772386327909e-05,0.002048826927000553,1.1484034208174464e-16,2.0821591627554457e-12,7.704628201152421e-38,1.8717925865254245e-14,210.2400946338015,0.00010831101933190999,43532.42851319709,910.7093930293332,9.266656295235955e-41,10.295982269155353,1.5710727721684267e-74,3.874383841713208e-10,27953.831006253895,2896.1033145280585,4.737978802264039e-37,57297.717245855114,75104.30866400899,1816.8321468221386,3.2783929855132715e-12,5.290298026455291e-06,0.0002020436983571063
31.6,4.102509527093844e-34,1530.039925897835,4.532045804663704e-57,2.635136772446932e-29,7.398384134595188e-90,1.1149816596451907e-41,1.7785001556721825e-119,35546.39691867531,5.400017843968445e-153,54356.68981326514,6.783831172026634e-52,6.344158770039544e-45,7.434346820702215e-13,0.034182282412029905,9.597485382289929e-169,2.9720150548332966e-57,6.172891688714082e-261,6.002950442221116e-56,7.961274595200378e-41,1.1119286550480602e-60,1.2051169704002728e-146,7.053944122796306e-18,3.6050333576969187e-28,6.999871054697749e-51,3.470730463791839e-87,3420.541296464593,3.4539781216749445e-77
31.700000000000003,2907.0020700788955,1.10844245786089e-57,1.461849225850104e-194,3.016247961371392e-136,1.70484155826294e-262,1.591768430337819e-95,3.619634515e-315,7.518385689665745e-17,9.812750437378591e-303,1.2589145186850179e-30,4.123243868099475e-138,9.669511085466588e-109,2.9461240194574394e-65,4.163921886261493e-53,0.0,8.969151639355277e-156,0.0,7.952462205019338e-138,7.3337883910206666e-155,2.468801077187049e-202,3.3511976393134145e-275,1.3817027829917433e-71,7.038187097510759e-115,1.1322126926303827e-172,4.954422487544426e-211,1.623837682184927e-30,1.9848581311694936e-218
31.8,3.5546313406049584e-22,8.506503387300641e-194,0.0,0.0,0.0,1.4541633651706358e-202,0.0,9.027814144264216e-99,0.0,1.3747972509816337e-127,1.715870703932746e-271,3.2378196866421074e-224,9.976646839049648e-171,2.6146517005500734e-160,0.0,2.164419716895924e-298,0.0,9.618113815696747e-277,4.498506465e-315,0.0,0.0,6.671816243300276e-178,2.0552670623622357e-250,0.0,0.0,9.791835516549913e-121,0.0
31.900000000000002,2.976288578771825e-102,2.908854103e-315,0.0,0.0,0.0,5.79155901481568e-308,0.0,5.012113062748344e-209,0.0,4.445396288680595e-231,0.0,0.0,6.314850750174839e-272,1.3232069391706e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.450307945583397e-264,0.0,0.0,0.0,4.488415778927389e-225,0.0
32.0,1.7260335174035682e-174,0.0,0.0,0.0,0.0,0.0,0.0,1.4720297450758456e-299,0.0,4.6671357994364586e-275,0.0,0.0,1.5068e-318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.470679127657539e-279,0.0,0.0,0.0,1.9060414681280624e-293,0.0
32.1,2.9246794318750207e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.124754226261185e-302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54684482964541e-277,0.0,4.807581158453162e-290,0.0,0.0,0.0
32.2,5.979716213040982e-260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.097262882833665e-280,1.4323694718e-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.930111278060132e-231,0.0,2.02969319665264e-239,0.0,0.0,0.0
32.300000000000004,3.602172256926688e-216,0.0,0.0,0.0,0.0,2.123644544501853e-277,0.0,3.980675904359599e-248,0.0,3.7125446307128747e-211,1.6505237800667859e-224,1.795092507845623e-218,8.271022442144566e-266,1.2880488701658756e-295,0.0,0.0,0.0,0.0,1.4720013855180783e-244,0.0,0.0,3.0309102613159004e-151,0.0,6.459977328512825e-176,0.0,2.4612820532876556e-246,0.0
32.4,2.3035732979235776e-147,7.329002610362245e-226,4.4297253126230714e-284,0.0,7.16027762716202e-252,2.9219988979995217e-173,7.918329932711579e-224,7.168085277112234e-126,0.0,6.16893555560072e-135,6.276737510021288e-143,2.450207838842046e-103,3.2321391646733347e-182,1.8593993839304465e-152,0.0,2.757697524510148e-304,0.0,2.6755964442430532e-244,4.101260357418569e-139,0.0,4.01129533688761e-291,7.199529268142892e-78,9.188345718304979e-231,1.6222885525680988e-124,8.339946592869522e-220,3.2824560022408017e-146,1.0176132060164798e-252
32.5,3.4086021259568865e-71,1.1109904116532702e-116,4.865575326284807e-153,1.0225214238235398e-170,3.4961193029313475e-120,4.9927564133588024e-76,4.6009650174275805e-80,7.249723236345124e-27,2.9404291188228592e-232,2.0647690764709343e-63,2.4378894002798332e-73,4.0605786801380127e-20,8.8434178852507e-98,7.629292138169327e-38,1.258822603433457e-209,1.5429627003063224e-160,1.842176877126389e-142,6.064922285823093e-130,1.7634463442219318e-53,7.03903306636784e-274,2.341598991747521e-157,3.308048480634536e-22,1.0959427782792739e-127,4.569976112739596e-81,3.7016913773090097e-96,2.837925932674028e-54,2.3578289890058338e-157
32.6,3.686364586842812e-10,6.695766366149178e-28,1.4304957077525806e-44,8.322632282445557e-46,1.0770717004836257e-24,3.122112267673776e-08,0.30548613240482153,201.97914344522408,9.308824882014517e-130,1.0291728308947698e-09,2.2131424029760945e-19,521.3124932328016,2.146799273633683e-26,18385.100317661632,7.309458254046e-69,6.062440346506099e-42,2.7659841923540825e-07,3.3561212273334435e-36,0.08263237225016448,1.3354323419436667e-151,1.336807076007788e-46,43708.56679984157,6.011076058852302e-40,2.5262365948118064e-40,9.316079927994137e-13,27.700876138058703,1.1561923357636934e-68
32.7,2565.740010470982,73953.44562129395,22595.018639081634,43074.4054614032,51793.35851371356,27.33761043137319,9.38535898454389e-10,5.64789655471596e-82,8.06613811984453e-26,2980.6934568085876,9301.86980772489,5.437804063511494e-54,34.4964111621302,3.192662730871294e-46,0.0030492691957298115,21176.430133390175,2.354473375321012e-10,12939.36413454276,3.1492698803687326e-07,2.4110623503155865e-68,2565.803607995729,2.5018814691672343e-12,1.8189969024108819,666.7425045214394,19.66366281227372,1.8481006668889043e-16,1.8880479547095354e-17
32.800000000000004,3.134151188035861e-22,1.2233776533755367e-36,1.3290027823839232e-30,4.624990392852372e-31,2.1913253845888128e-26,2.166623961196105e-48,1.1565226523508749e-80,2.6578394720065935e-217,75674.43818728975,1.144455976555564e-37,5.832837677186435e-13,3.8359371239230355e-171,1.6345907564727718e-06,2.977896823000813e-155,2.150826181384504e-05,4.7255730628928675e-45,8.175638600364461e-87,6.945895286023337e-10,1.2215606471822977e-87,3.1248163597769974e-25,5.218338785100168e-22,1.4413649414786346e-63,1.8133660737809863e-06,2.1776984963335805e-18,2.8503649636228705e-57,2.214072720943219e-97,20745.601570400395
32.9,1.2616640081626042e-110,5.474797555789279e-177,2.4152777354776647e-170,1.7977987219131192e-155,6.564627904022347e-114,1.1828895811398903e-132,4.263515456047215e-251,0.0,3.3090657048682255e-31,6.889945234165223e-147,1.2917170910847347e-97,0.0,2.205545218332972e-86,0.0,1.545918226154438e-86,9.183134027311667e-169,2.606518037862405e-212,5.0555679982094264e-71,3.795494016831955e-264,21298.103046227414,6.230238703131149e-109,9.440888196905623e-182,6.946540026612118e-85,4.6285586062967974e-122,1.4123955030029178e-189,1.941582045090397e-244,4.248740246614712e-37
33.0,1.274314027310717e-277,0.0,0.0,0.0,2.6193100029590332e-251,6.882580778244568e-247,0.0,0.0,1.669866273131037e-132,0.0,6.512059849899977e-258,0.0,1.9672428783363328e-233,0.0,3.1714646572067483e-281,4.046635514857287e-295,0.0,6.691042209068285e-187,0.0,1.8372846379216418e-53,1.227819313724983e-246,0.0,3.714962143948304e-213,6.168267719843571e-283,0.0,0.0,6.440324671017787e-131
33.1,0.0,0.0,0.0,0.0,0.0,4.349675669351318e-281,0.0,0.0,9.304219244391074e-203,0.0,0.0,0.0,6.366821735194869e-301,0.0,0.0,1.6214132975183595e-290,0.0,1.7966613056570515e-249,0.0,9.704632464534362e-129,7.45558984772615e-309,0.0,3.572143773967674e-289,0.0,0.0,0.0,4.824841923004449e-176
33.2,0.0,0.0,0.0,0.0,0.0,7.091259124764406e-287,0.0,0.0,9.306353061027454e-257,0.0,0.0,0.0,0.0,0.0,0.0,1.43179248532695e-256,0.0,7.505320065860447e-292,0.0,1.1047803259689354e-201,0.0,7.5339e-319,0.0,0.0,0.0,0.0,2.2676032784513572e-196
33.300000000000004,0.0,0.0,0.0,0.0,0.0,5.654688042048379e-290,0.0,0.0,2.81739967596949e-309,0.0,0.0,0.0,0.0,0.0,0.0,2.6299645498470337e-236,0.0,0.0,0.0,2.062688956347701e-272,0.0,3.98048206445367e-308,0.0,0.0,0.0,0.0,2.2231646350541347e-211
33.4,0.0,0.0,0.0,0.0,0.0,8.645057124966692e-247,0.0,0.0,2.956017814048593e-307,0.0,0.0,0.0,1.5440073744398822e-277,0.0,0.0,4.588790620508015e-194,0.0,0.0,0.0,2.4014555421982104e-283,0.0,3.5540102302095384e-264,0.0,0.0,0.0,0.0,1.7912387920129408e-183
33.5,0.0,0.0,0.0,0.0,0.0,3.5595809791907195e-162,0.0,0.0,6.052214950742673e-242,1.2991551985659448e-300,0.0,0.0,2.5352520125902166e-174,0.0,0.0,4.606923920826863e-131,0.0,1.4274848443937264e-255,0.0,2.768486552332768e-222,2.9809018546124943e-252,1.1285594072592044e-187,1.9679968859451935e-248,0.0,0.0,0.0,8.434456428831022e-117
33.6,5.698471785819409e-276,1.7409882893773e-311,0.0,0.0,2.374045616437746e-241,6.177144310472492e-103,0.0,9.672303578353185e-245,1.0383851030622488e-186,8.585740843382139e-200,4.437992071948467e-309,0.0,9.586596127308791e-99,0.0,0.0,5.5125651734812953e-98,9.682802110636916e-268,3.779056167514573e-200,0.0,2.6107793657165495e-163,1.4042826137047797e-184,7.364881245120018e-141,6.2384843234215e-168,3.1729637033790277e-268,9.79418e-318,0.0,2.3568591973512757e-70
33.7,1.3464612293632648e-91,2.7852235235908664e-118,4.295199616555723e-131,2.0027647509098887e-91,1.0921812488452397e-78,8.598992749078227e-16,6.610329226728613e-148,1.917833762209257e-78,2.4024366532624018e-64,1.075287607116098e-51,4.081843144286846e-104,1.3027560792899036e-134,6.105347934897039e-08,2.13417877298467e-163,1.7396317603514075e-223,7.146552032936503e-28,3.132561401281898e-95,5.091042183586177e-75,1.3473258273491605e-146,4.833207400421278e-44,3.7226598529683893e-59,1.1307788643810135e-46,1.8045925726570365e-40,1.4759848962783096e-95,4.501465640664896e-144,2.2608219838026358e-184,0.00035620306650258223
33.800000000000004,2.246388258821404e-16,1.1161218632909978e-33,7.467592622792343e-40,0.00018587112313630781,3.4704620674437415e-14,21720.658430932315,1.9199525498043084e-38,1.4948568879772786e-16,1.376276888183783e-16,0.014587872027988483,1.0521468581013813e-17,1.5784529365253956e-50,5254.630717507028,7.59822388772693e-36,1.6586952087416776e-68,5.443312087405829e-09,5.0885044510134055e-23,7.596701545867351e-25,1.6908772333036073e-47,0.012090547299497857,4.948618670500816e-13,5.333591111404392e-16,2.285031485221962,3.496045299460462e-23,7.631566107760884e-64,1.8230761561907323e-60,21894.25603921078
33.9,548.3005896032428,35858.73029259592,76242.7175660473,0.01240625631957416,1004.3163898319027,5.163682299725001e-08,5737.316934018367,62747.47985663463,76231.75951636901,2.395501876534092,19964.399113395648,531.1386814316231,1.446662491449532e-25,35185.56172741187,62135.143199091726,7.630061907789735e-06,70730.07242342032,74519.03563911903,0.05020449959575253,0.0025534774984084054,42870.484375681,10.199690652660898,0.03555185091112715,2916.2904599267813,1.1207119820115292e-11,0.050628959562385355,5.664563720198498e-18
34.0,7.25498579417008e-69,1.3916200232450485e-48,7.609491259126321e-87,4.605856782382191e-71,1.2303927343849704e-91,3.322162431725873e-92,1.9275253745915833e-27,7.40835406483323e-37,4.987946443310699e-35,3.0049617588383403e-71,3.708616744501712e-55,2.5641821561796413e-39,3.4096761011346125e-141,8.592645772106206e-43,9.352826091617522e-56,0.3751140351832829,4.770893137950018e-43,5.681283635487687e-63,6.579302498916138e-11,1.4093979348099466e-120,1.583842154776086e-55,5.199748704181012e-13,8.438512709719769e-76,1.6783856250990458e-112,0.00018695956354627654,1.3677569696071397e-25,2.558758648369235e-110
34.1,8.885728934901738e-137,2.8674669346870727e-128,5.3675190751065684e-247,1.4729069688299134e-115,2.562800018899555e-182,3.7444506509739666e-137,9.953321071149257e-80,6.01242302679699e-71,1.9540065178945007e-74,9.249356662661009e-109,1.1479753924976125e-113,2.9900235787310047e-108,6.541007199134928e-236,8.691391026100447e-107,2.795016271983895e-123,2.781676331468545e-38,6.577796103920196e-104,8.219525980656903e-174,2.272816486273471e-32,1.1627496412368834e-218,7.37358340298304e-131,2.3331686436938894e-61,1.904138987016087e-132,4.3696512682650594e-248,1.965065806761431e-46,3.033995271403315e-101,1.7851159724360637e-177
34.2,3.241986014696916e-218,2.621257523455987e-203,0.0,7.362126638706464e-186,9.336187955224296e-271,1.7931268461456058e-212,4.3727817866140465e-166,9.917284384520363e-122,1.0783926265715866e-115,2.6832143275649725e-127,3.5493743376148785e-203,1.0695052080690932e-212,0.0,5.967036139686538e-227,1.3184171810773484e-200,2.0476857254535404e-134,1.4124978566556828e-230,0.0,7.412475093106211e-105,0.0,1.7867883683984154e-257,7.345180532420251e-146,3.8300666338220694e-227,0.0,1.2872682263771433e-155,3.6608029345586016e-207,4.330414043686321e-301
34.300000000000004,6.370467458770683e-245,4.884620767530403e-277,0.0,1.0042000203703688e-257,7.073482808489617e-295,1.4787988467239236e-252,3.1431078204138543e-248,2.092176025408691e-120,1.4053097441012943e-145,1.233055794256768e-124,1.061636092923723e-309,9.310891243583212e-291,0.0,8.818418166e-314,3.232180416841258e-244,1.6959378186658886e-231,0.0,0.0,2.630597326924911e-186,0.0,0.0,4.8234542259717324e-231,2.7347442726976e-310,0.0,8.935658327219259e-276,3.254930644214268e-298,0.0
34.4,2.0197892923539293e-283,0.0,0.0,0.0,0.0,8.35086579500954e-305,0.0,1.5026545463537685e-125,7.604089317408076e-198,2.0089939531130824e-146,0.0,0.0,0.0,0.0,5.242852768418739e-303,0.0,0.0,0.0,7.067519933860914e-295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,4.973829012252007e-245,0.0,0.0,0.0,3.596297190829145e-284,5.183214291261641e-267,0.0,1.6305325547174615e-85,1.794403207900952e-186,7.512968752765563e-125,0.0,0.0,0.0,0.0,2.8324308284757125e-275,0.0,0.0,0.0,4.96064010578955e-310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6,5.179676195706678e-227,0.0,0.0,0.0,4.072114850177319e-260,3.6478879048199713e-238,0.0,2.0446065129342258e-67,3.6214466792422993e-186,2.013767774135848e-126,0.0,0.0,0.0,0.0,5.28980934849072e-258,0.0,0.0,0.0,1.114658339e-314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.7,1.3472960134686504e-156,4.250692874361391e-261,0.0,3.8356838620402383e-250,8.778262832061023e-181,7.4406722587879205e-149,2.3296650129921598e-250,1.7928717297431384e-30,2.7583912840106548e-130,6.572354634241515e-93,0.0,2.5075899173884303e-233,0.0,5.5955513833063386e-251,8.228028475594025e-176,2.668919215796027e-241,1.2713886372144078e-302,0.0,3.619586768876539e-225,7.77377952767386e-282,7.47405432561482e-223,1.1270692006592775e-269,1.1636991164091575e-282,0.0,0.0,2.7056058004812257e-280,4.038150620281e-311
34.800000000000004,1.9456434220737395e-91,9.865701491323186e-146,5.095204443457178e-302,1.0816449255336413e-138,1.1551654864656827e-107,1.933920375256372e-68,6.114227916267061e-139,6.33572195095735e-07,7.420103262976207e-73,1.0539494779151894e-61,1.3338487671876847e-193,2.4822980848344355e-123,1.1832087399147417e-219,6.359347314581338e-135,9.811726432594886e-96,1.205357112031818e-125,8.34956922543489e-173,2.2246896477307187e-258,2.392114062698018e-122,6.819526686698576e-153,8.126259298684266e-119,3.8844237965263275e-160,1.0460921037576487e-159,4.379177526055684e-236,4.145620282172126e-298,2.935789401761514e-158,1.0201510509713329e-166
34.9,9.575766170970631e-51,7.443728251326161e-76,4.528853696862353e-146,2.485936288241402e-59,1.056068579575537e-62,7.870236644088001e-31,1.179436192070306e-65,33.28430263964271,2.2048651855858654e-38,1.1672025348389559e-35,2.8167371302285606e-79,3.059101670366116e-49,7.921979395787836e-108,3.756007603717106e-73,8.490870446117029e-42,6.6490653621959395e-52,1.6036595288656069e-90,9.598441800119863e-102,5.885720469939614e-41,1.1802343360732557e-71,3.2378040349662604e-50,9.908270399986672e-94,3.106620630878262e-70,3.3681151525303795e-126,1.4917940450805787e-197,6.2322928772760475e-74,3.795935626810884e-66
35.0,8.412892759938099e-05,1.253623346350099e-12,1.997740892919794e-30,211.5493725416671,8.646152643484947e-15,74.93473683586734,0.005027649267109605,14978.959398756064,7.009048817045013e-07,8.395732206203029e-11,1.9351474441729717e-14,9.820581147125472e-05,7.759234496501684e-11,1.7067135658330982e-17,0.0014983342447279589,6.3565686961147935e-06,1.8987589460431028e-20,3.9064683836708945e-07,15529.129224142833,1.6293629897064875e-14,0.028850681744936692,5.5539399538101016e-24,4.8152611038146444,3.0864056037309844e-16,2.4561228641061476e-86,2.480485775452713e-10,0.012583401633421584
35.1,200.55596697555416,19.829501677113193,16023.628941481575,1.4814662451258542e-11,72284.26457103174,2.5839703989566574,1.1869122730942998e-07,1.8122133095613944e-05,58350.77022605402,140.27311529528131,13994.188632088611,57123.55086980195,0.002952104961389095,17993.382540983923,24549.461986977207,44205.23155237438,66257.40517252307,5893.237236534088,6.127346362245729e-13,108.90224547413551,5932.648704616738,5925.320590123738,1.2094344563862444e-14,76206.82724415603,2.5858812154288486e-33,30529.326055417205,1299.8110260746548
35.2,7.595290554285383e-32,1.0067720594314302e-22,9.224039377406448e-16,8.290286952797223e-44,3.07835710308753e-10,1.0075348428262807e-24,5.652666538037275e-40,3.3209845425190737e-18,185.8632960019422,9789.31837597532,0.0003509280972072982,2.344241935893421e-08,7.966535278037287e-34,2.2227077060299036,0.00021316141914286984,1.9322154861288145e-07,0.001799293565974424,4.37364190586187e-15,5.543632126942375e-43,4433.282846179233,1.3596329923177014e-13,10.674056114454656,4.603377410447379e-53,0.009680572634172652,2.8735518870160365e-11,7.522364926584032e-08,1.394146666474527e-12
35.300000000000004,6.398849972043413e-59,2.493209066235019e-39,7.4469904358330025e-34,1.8938056361477644e-62,9.8417653714895e-40,2.991475579745915e-44,3.227627309714497e-40,3.4243499528469136e-29,0.01695396917778673,66224.31648643671,9.670126388913599e-31,3.8101064993371453e-31,2.317689580983709e-61,1.600569579190208e-11,5.720108457948981e-11,2.4774514274010964e-24,5.126062392893117e-15,7.676757161425114e-39,4.4102700520597466e-66,0.1572991410730189,1.4223176903731242e-28,7.094457852879057e-10,2.0624280578648455e-74,1.1409696809656203e-10,12.380388372541463,1.9308958421288095e-20,3.9239900440646266e-25
35.4,2.5500711705610336e-86,1.9817223556964922e-72,1.0018478668831696e-50,4.201320749463076e-97,4.741507014214518e-93,1.5974655650932449e-86,1.7450457467425764e-57,2.8332178073250833e-59,1.6828041868455448e-17,0.00011171516045751255,2.8981661105140587e-88,2.297981211310412e-87,1.9799455185361213e-107,2.1595754803881463e-37,1.1922066318240265e-28,1.0545353866293281e-98,1.4197534630893633e-45,4.998369115488864e-107,1.0608281695221968e-108,0.1739622227131585,3.052862950241322e-44,2.7681062590736187e-43,6.916116796262223e-122,2.9134503966815718e-31,117.1016876399504,2.358309210955227e-44,3.9499778681408144e-47
