Time,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Model_20,Model_21,Model_22,Model_23,Model_24,Model_25,Model_26,Model_27
1.4000000000000001,0.03576399744076175,0.037070006823572116,0.03837435673735487,0.03841941418676479,0.03980713597361697,0.041197513186374546,0.04049725506219721,0.041975781454599986,0.04342811530440063,0.03311620105125926,0.03431026698267131,0.03550177113804663,0.035874883537078864,0.03715691984344862,0.03843995425278556,0.03819131581756717,0.03954674071163351,0.040911010709526,0.03065790724717254,0.03172743382414973,0.03282528204484522,0.03342579016689117,0.034594829821078074,0.03578039017812265,0.03587851342500409,0.037134306394393746,0.03839290668468291
1.5,0.0358292042881087,0.037198827558838465,0.038566977517412795,0.03832633074182913,0.03979270106029055,0.04126293912788092,0.04014538039253763,0.04171557319792589,0.043262355964315935,0.03319341477548881,0.03443949717518453,0.035682952033592064,0.035848029757133026,0.0371958491401227,0.038545462235993894,0.03797103781942854,0.03940477198034901,0.04084935672752313,0.03072947975360922,0.03184123760893302,0.03298121109640119,0.033435843758138746,0.03465972896641946,0.03590058062931574,0.03574987639180619,0.03707238045701727,0.03839899984440344
1.6,0.036577687468347914,0.038511803353499456,0.040491432076198645,0.03679430945307904,0.03878051716319628,0.040823266994284776,0.03623714831281008,0.03826307708796813,0.040325437191642124,0.03483574946268795,0.03661156033053428,0.03842584179583355,0.03545012652834765,0.03729262064795987,0.03918294058177413,0.03537199471539072,0.03724939850847089,0.03919025070036698,0.03309839028198213,0.03470710952276832,0.03637975781893767,0.03400253384086867,0.035698371891974966,0.03744991644555951,0.03431272770728294,0.03606700130393913,0.03786902881429417
1.7000000000000002,0.03663897295246088,0.03867095773575371,0.040755278698513114,0.03663127821031813,0.038715223929794325,0.04086379191609216,0.035834017551890654,0.037953854077437364,0.04011957322303516,0.03495484764351291,0.036818901427329895,0.03872726642304034,0.03537119947555218,0.037302877970353296,0.039289334294115554,0.03507198428942655,0.03703648915419803,0.03907266459391135,0.03326223641548332,0.034950594456330766,0.03670784594602085,0.03399427908683766,0.03577163769542907,0.037610516269950545,0.03410487314930222,0.035939924478994426,0.03782957893491554
1.8,0.036700145461378154,0.038861630434011966,0.04108629575702118,0.03642867498769983,0.038638462108253564,0.04092505074811216,0.03537109085167129,0.037609019653558465,0.039906334726678885,0.03508506685493036,0.03706689187239422,0.03910247078742218,0.03525746944676384,0.03730484815685304,0.03941764909832751,0.03470774881628922,0.03678245971174073,0.038940805656938575,0.03345127695285832,0.035246931408544215,0.03711956936795106,0.03396097773061235,0.03584496822799092,0.037799539572692234,0.033835309153398156,0.03577328071657414,0.03777603173933338
1.9000000000000001,0.036694839020924803,0.03889270454646604,0.04115350205118727,0.03641486837802167,0.038666288089354274,0.040994879010746034,0.03533667848189026,0.037619797797607456,0.03996335892547594,0.035055546271968586,0.037068770292398225,0.03913549882404043,0.03522479661784819,0.037308829872361324,0.03945858500295864,0.03465986727023474,0.03677514188442893,0.038974934993702706,0.033399044096747335,0.035221647309579225,0.03712101064492658,0.033910072661678274,0.035826117337388774,0.03781297607679327,0.03377413707734619,0.03574824173848922,0.03778786572543555
2.0,0.03672922958023324,0.039108594747919556,0.0415689462540489,0.036193612568892135,0.03861983301828035,0.04114276057812012,0.03488407367697914,0.03733062803145452,0.039858371175276526,0.035132459984661996,0.037310094998057104,0.039557082765979586,0.03505402759328446,0.037297940550296615,0.03962479681091046,0.03425564662459786,0.0365222644634541,0.03889199807146448,0.03351831659548582,0.03549026607447748,0.03755259497513764,0.03379292350500585,0.035855611688554286,0.03800397373944032,0.03342630619429506,0.03554077726178537,0.0377368684719071
2.1,0.036698401102080745,0.03879683914114478,0.04093975121628671,0.03652142839156486,0.03868241877714102,0.040901614507578184,0.03551244737552285,0.037715205131210114,0.0399594032354043,0.035043671882223175,0.036968547137176004,0.0389308422020303,0.035324474391410336,0.037328029892137626,0.03938073105606922,0.03484150178462674,0.03688517321877752,0.038996376463711055,0.033364104863246966,0.035107433290060136,0.036913864681948565,0.033992150189078196,0.03583575493366442,0.037735928950234414,0.03394819005263293,0.035857680309492976,0.037818035823545766
2.2,0.036719071452956296,0.0386135753007545,0.04052895598416942,0.03668574998566802,0.0386461812750617,0.04063953303009099,0.03579235572024852,0.037802461439329964,0.039827556753805775,0.035094446367359984,0.036838733732146196,0.03859974817506365,0.03552397151789398,0.037348620964145846,0.03920015520559498,0.0351667979422363,0.03703709269591866,0.03895114920830966,0.03343010642189992,0.03501280936930767,0.036640942049435396,0.03420917849660169,0.0358925955319614,0.03761334013419042,0.03429855343809069,0.03605155076947966,0.03783476703827881
2.3000000000000003,0.036830327667572105,0.03842166323874436,0.04000702435670957,0.03679542737846512,0.038443576947452734,0.04009533440072891,0.03587790825612562,0.03757364844865799,0.039253272870019,0.03538138020995896,0.03686029048323404,0.03833204663772773,0.0358299595654954,0.0373787692521281,0.038928321340913986,0.035467088465954665,0.037056880539186834,0.038661975414217474,0.03385205558189227,0.035201831608478375,0.036576617663086945,0.0346696740152295,0.03610926281301854,0.037563357895065666,0.03477294575108398,0.036275688145640556,0.037783671053211614
2.4000000000000004,0.037327681591560184,0.03809198829669377,0.03881738291284089,0.03672251222576541,0.037508182090319,0.03826082993962983,0.03522789785391686,0.03604581143376108,0.03680852458108453,0.036722560649111766,0.037459657427706905,0.03815824541595147,0.0366762154594654,0.037442223317716794,0.03817430677242801,0.03577572664245238,0.0365590459052863,0.03731895992972421,0.03589646525073621,0.03658103817714613,0.03726350127378416,0.03630590150944395,0.03703726241205148,0.0377516102577242,0.035934189471357555,0.03669885027281797,0.037433428929523706
2.5,0.03737864911860534,0.038130300271366144,0.03883611190411767,0.03668142879819012,0.03744194729087111,0.03816237974764929,0.03508332659618243,0.03586390873069588,0.03658234420961991,0.03681972732428396,0.037556485294425984,0.03824818687682717,0.03670329518614881,0.03745780850299694,0.03817163983915552,0.035717880066324224,0.03647831018570526,0.037208419570582595,0.03601827094354006,0.036712470436376,0.037398632470793315,0.03637748440449211,0.03710889008638585,0.03781698375845087,0.03593954353624084,0.03669390604458039,0.03741166880539235
2.6,0.03662109625629544,0.03784032372213286,0.03901435253644381,0.03754065166840542,0.0388069941646346,0.040032771786248415,0.03746367530921836,0.038776250235868566,0.04002365069099459,0.03480242728955755,0.0359578314252403,0.03707191759627774,0.03620442650244487,0.03742041663586133,0.03859817129974747,0.03673087401884677,0.037984398663862266,0.03920988046705043,0.03291180254010267,0.033979069174023616,0.03504127253259864,0.03465498713700225,0.03580304968979241,0.036931779184200625,0.03566300749294243,0.03687022280927436,0.03804469917093233
2.7,0.03630031050327237,0.03762963977352716,0.038913853709427924,0.03799495062574773,0.039393061826706294,0.040749882590682664,0.03860935580294763,0.04007002174066738,0.04146337462778397,0.03394309684741678,0.03518863447778335,0.0363942383296038,0.03608763817521571,0.03741694895603503,0.03870852669270459,0.03732523225294231,0.0387107528416074,0.04006833136590089,0.03158679228901944,0.03272600010183672,0.03386118888449717,0.03401645609525621,0.03525929025442597,0.03648400841891379,0.03572107123100819,0.03704343720489475,0.03833390438017466
2.8000000000000003,0.03644000123117194,0.03780870865147483,0.03913360669101289,0.03787808474888273,0.03930606284785234,0.04069514912937341,0.038076991103589065,0.03955116087743598,0.04096206276863679,0.03412955092945176,0.03541463747089157,0.036660598097967456,0.0361301885923173,0.03749361859964742,0.03882088433135593,0.0370759643829523,0.03848406002842318,0.03986664975720002,0.031766865832503925,0.032943982604921145,0.03411784170697113,0.034140553143606145,0.03541928058624287,0.03668102999329445,0.03566012486149588,0.03701087511492183,0.03833146591640574
2.9000000000000004,0.03597940111565654,0.03730039039216956,0.0385685691548793,0.03864849007474869,0.040077246462459956,0.04145669065075525,0.03997550471141896,0.04149971439465524,0.042948348673714255,0.0329877011620659,0.03420577545370277,0.03537804314963017,0.03613124427173677,0.0374713861294397,0.03876703189465531,0.038208270572889294,0.03963882458383796,0.04103495521312627,0.03006357490290247,0.03115919792543205,0.03224499086057978,0.033460749522976015,0.03469551632210592,0.03590646912233179,0.036060999966077756,0.03740988445127752,0.03872102886477477
3.0,0.03611583447772144,0.037500992308934326,0.03883369598502545,0.03850817351410118,0.04001707285669834,0.04147941931202416,0.03937699479303364,0.040990442719719404,0.04253441091815291,0.033165213473824215,0.034433908175265794,0.03565652420846403,0.03614297382223292,0.0375496258827686,0.038913316695738234,0.03788526863145061,0.039393554701619087,0.040871239222643824,0.030239303252588123,0.031373944564812836,0.032498329134701756,0.03355714942717746,0.034846246623051955,0.03611229646274734,0.03593107741074055,0.03734642519374828,0.03872656623101361
3.1,0.03623244058289383,0.037696822574809864,0.03910798700295071,0.03835232898856577,0.03996224723931879,0.041527470462865285,0.03881265086037356,0.04054180825018528,0.042206907107054305,0.03332806394289443,0.03465934394352261,0.03594336541858377,0.036119914669924105,0.037609994535205436,0.039057949748792,0.0375415188528887,0.03914962873013776,0.04073053017893834,0.030415476064585535,0.03159873957351652,0.03277056464744858,0.03361864152568594,0.03497571773217413,0.03630993153200514,0.03575431634918587,0.037254316219947264,0.038721323265546614
3.2,0.03609918850670512,0.03743582920454341,0.03870062575497797,0.03867751277719016,0.04018996034195639,0.04163738893592347,0.03953148232286274,0.041201151501628376,0.04278571062117121,0.03300347414462544,0.034210994279162646,0.035355729655104653,0.03622438588764041,0.03761390457185561,0.03894381404676271,0.03804996206972922,0.0395887539722687,0.041082153806067966,0.02993481665468238,0.03100013969606074,0.03204056152285283,0.033525179294015994,0.03478121692485397,0.03599938892296939,0.03605438271721379,0.03747857666371682,0.038853715203458
3.3000000000000003,0.035768471001647414,0.03638204915791033,0.036880953405367914,0.039730592980322825,0.04048847004298929,0.04112574693023171,0.04202117712503122,0.042948603672086964,0.04372244344707278,0.03238994798084086,0.03296531351446298,0.03344227057324061,0.03684611566836903,0.03756092376210503,0.03816891154176264,0.04004406952558311,0.04090009531283528,0.041652907152665786,0.029097708058162856,0.029613126185418094,0.030072847777412325,0.03376313737268293,0.03442044798652136,0.03499991822892416,0.037560054263717495,0.038364247330211834,0.03906945000242329
3.4000000000000004,0.03577381958958592,0.035987703027968686,0.036069586890299175,0.04006860628953388,0.04038216794286945,0.040551363901172706,0.04270356238619034,0.043162476634447285,0.043437230172774385,0.032459684178207444,0.03269542820709133,0.03281747142572589,0.037237349042708784,0.03756682824861731,0.037768407966896726,0.040785264671704666,0.0412250522587126,0.041534605306761986,0.029203683495696263,0.02943182752355742,0.02959079424765313,0.034173797648420566,0.03449954075119387,0.03472900823315589,0.03831718980189101,0.03875589133294504,0.03907165882421825
3.5,0.03551117280044375,0.0362545982359027,0.0368551007375153,0.03995920713198384,0.04088115021352306,0.04164792308713473,0.04280485153446768,0.04392899066761918,0.04485924482997079,0.031810459445658974,0.03250654953013243,0.033083020469537566,0.036638783140977196,0.03750934103836834,0.03824640961053764,0.040308033791074616,0.04135449660672208,0.04226638513996562,0.028285634984957106,0.028910174373993673,0.029462628751310616,0.033213225901912787,0.034013490158283685,0.034715513866550245,0.03738314063652851,0.03836569375333839,0.039224779561589526
3.6,0.035549225575378075,0.03631309388526266,0.036923019164223164,0.03995065873430918,0.040873680487245254,0.041628371671002584,0.04269843451283001,0.04379719541183488,0.04468714522725409,0.03183103928965836,0.032560552502931904,0.03316176876486046,0.03664917619481602,0.037541313033043984,0.03828924095019555,0.04027066577674663,0.041319909660728606,0.042221929003062125,0.02827171320624256,0.02893652965051988,0.029522652249650047,0.03320932495551939,0.034043999027566975,0.034772004550713206,0.03736544291221942,0.038370366525915044,0.03924154707627002
3.7,0.03586221786354122,0.03653708623783845,0.037048331298088884,0.03974793376016026,0.04052887251164538,0.04113214753986348,0.04178320097346866,0.042679533493510176,0.043359549217949364,0.03238305284759371,0.03305993887490102,0.03359895138093353,0.03686824499673435,0.037665130583948506,0.038307686416329534,0.03996155486768886,0.04086399606044135,0.041609082755083286,0.028945382977742844,0.02958414084090516,0.030136050548764164,0.03369529836632034,0.03447164474602555,0.03513166514115981,0.037490028430059996,0.03839450827542489,0.03915476899387724
3.8000000000000003,0.03657241122595729,0.03709206578520625,0.037443018897667726,0.03910957368083037,0.039667124737503466,0.04004804315217049,0.03948236155236074,0.0400849668756687,0.040481371501616334,0.033761453088988126,0.03433184091511203,0.03475546369095475,0.037259205345702505,0.03788799633511928,0.03835740616165098,0.03898228241021242,0.039648894726541296,0.040158186404205036,0.03073720994301048,0.03130920956448651,0.03178536606757423,0.03482447877430871,0.035482645031969975,0.03601629638105486,0.03756557753671125,0.03829017521850035,0.038865374994915984
3.9000000000000004,0.03425473420752629,0.035056157915215005,0.03568450290361539,0.041695426522415716,0.04265320772087985,0.043404256564854325,0.04763577016900551,0.048755086469861986,0.049604665031297436,0.02898363741472205,0.02975049795856722,0.03038215876377557,0.03635431028450231,0.03729977487783092,0.03807793133753593,0.043003061743902685,0.04411181114744342,0.045033028241147965,0.024290667365827887,0.024981811150409265,0.0255924466524794,0.031225674720631015,0.03211094994572044,0.03287798985931688,0.038035834759275924,0.039113388938465554,0.04003121733377412
4.0,0.036330578462495655,0.03726019549753607,0.03802312768012418,0.03945621099841216,0.040466651408238755,0.04130247711257479,0.0399143813335279,0.040977917683795086,0.04183965643406834,0.03275977524466762,0.033680731909490176,0.03446166708623791,0.036989363110373645,0.038025374090866426,0.03890775225810556,0.03910901408827181,0.040211224401687035,0.041163012026439384,0.029055133035114325,0.029917984363645195,0.030693974824263042,0.03389061501337453,0.034902735387570945,0.03579923386182299,0.03721167276653306,0.0383338322672065,0.03931570765355687
4.1000000000000005,0.036151721480193244,0.03706960482956679,0.03781569440012985,0.03986595286362995,0.04089566099728467,0.04174394807676841,0.040644096392661026,0.04175588914324985,0.04265896813603087,0.03219068791134322,0.03308627067441601,0.03383891685691522,0.03704059850346473,0.03807961558027273,0.038959861845182554,0.039633505525022567,0.040767774634074744,0.04174589161039889,0.02815671908918717,0.028983332078948074,0.029721119292655876,0.0335738917810738,0.03457410118245992,0.035455164528431934,0.03744046486350536,0.0385786841153444,0.03957186360778818
4.2,0.03598867864418174,0.03685180602091484,0.03753380404919792,0.04025029246513139,0.041266564789421284,0.042089765322230355,0.04133715231142347,0.042481731164355864,0.04340574426076298,0.03170538875272023,0.03253542473362564,0.03321582805403783,0.03711382617467197,0.03812030997407281,0.03895855101095126,0.040142037715773154,0.04128504190058848,0.042261617673058326,0.02741056698204593,0.028165617080246105,0.02882656238309404,0.033337931483073346,0.03429113523558986,0.035117759691323115,0.03769389881286591,0.038820279486428286,0.03979268382821391
4.3,0.03712724227973887,0.03863008884211655,0.03997779806040224,0.038328320771557754,0.03999991275181814,0.0415285526974091,0.036181419976822046,0.03791891263472216,0.039511220396706244,0.033897909596995325,0.035288859605818255,0.03654739394979788,0.0368007332553916,0.03840633274909486,0.03988167229837479,0.03676385833642113,0.03848141048142941,0.04009130979140868,0.030279172218404128,0.031520126521714334,0.03268072223511581,0.03430514985411334,0.035797766260758396,0.037192088907157805,0.035988378748804825,0.037656360066347566,0.03921728671155886
4.4,0.03602185012335465,0.036447777010772994,0.03666097697222774,0.04074140185741366,0.04134532577659858,0.041716416782290405,0.04192208438234428,0.042725211205201695,0.04326499916372855,0.03164443577331257,0.03208482908593553,0.03234838134624015,0.03761571165237237,0.03823204919633249,0.03864402524062528,0.04095067576649705,0.04174586396602623,0.04233352452840672,0.02722545220443383,0.0276409627033006,0.02793914581876812,0.03374923596479458,0.03434518083245508,0.034782875575312774,0.03856654171157933,0.03935459717666822,0.039950468183006425
4.5,0.03619685979607488,0.03691926847453196,0.03741386004351935,0.04030734787784922,0.04128418610995956,0.042017504972439786,0.04077794502539466,0.04199719249729537,0.042950835047121355,0.03190439015054791,0.03258683045816514,0.03308097196962088,0.03736709492638903,0.038302379633959986,0.03902492761231972,0.04002493803506163,0.04119673358443172,0.04215869270021074,0.027537056005688853,0.02814670931446896,0.028630857558659642,0.033658870354728525,0.034520991077423485,0.03521846359197905,0.03787217837258844,0.038989651226019086,0.039913263583551045
4.6000000000000005,0.036236067231119634,0.03744465959821415,0.03842229057946791,0.03984930251833526,0.041388335524744434,0.04268930054319476,0.039824273091208194,0.04162786341783504,0.0431820852880283,0.03189931517886268,0.032987605982613834,0.033887391453551644,0.03688910848165812,0.03831613595197658,0.039537565625306775,0.039020865150759663,0.0407324442887049,0.04225059528281048,0.027513981211635834,0.02845586347079163,0.029273997099414757,0.033202243047707365,0.03448317652775048,0.035607270555495944,0.03688629945855728,0.03848531723976533,0.039906646200489004
4.7,0.035685811059723405,0.03818185632313398,0.04054256864935195,0.039341991867972444,0.0423538299057689,0.045254529942927293,0.03951140445758687,0.0428512710126136,0.046093358277031024,0.030673568996494135,0.03278805446908907,0.034798736224408426,0.0354809537551796,0.03813385678941684,0.040695988837926626,0.037625098628859766,0.04067885971408326,0.04368092047460896,0.025915109681376294,0.02766132735080875,0.02935539871575594,0.031221361931371455,0.03349845490896614,0.035718697791670306,0.03469932685469001,0.03743574657833534,0.040121916800849665
4.800000000000001,0.035091983008955385,0.03813562883424131,0.04111534177092576,0.03949747100814449,0.043193668909692444,0.046866147706027116,0.0405317135969354,0.044654884453432915,0.04877865635731956,0.0294861662443137,0.03199652864315876,0.03446365296084752,0.034770903932457284,0.03794318464285104,0.04110107456900704,0.037621084893871094,0.04130128888498019,0.04501971766630212,0.0244036683724131,0.026428881345542492,0.028450609032360383,0.02993138968975073,0.03258998840158388,0.0352559976648628,0.0338949392242655,0.03711409380725519,0.040361334378502846
4.9,0.035972094162926294,0.03860787130504973,0.04110602078023095,0.03898405140418326,0.042070099686590735,0.045041635225624634,0.03841240690760119,0.04172828498889705,0.04494058682865666,0.031131892682422703,0.0333983103028231,0.03556149853189692,0.035475492950857106,0.03824374129552109,0.04092156920176284,0.03700016954731888,0.04009862004673465,0.04314359046968809,0.026440190081884595,0.028334849628672994,0.030180406878133392,0.03143502911797407,0.03384634638860252,0.03620389040834108,0.03443110369482799,0.03725652478217078,0.04003372270060666
5.0,0.036605173615462915,0.03902415816464461,0.04127106301327595,0.03849234080113933,0.041235259819157925,0.04382498689370917,0.03670448258341148,0.039555935205451614,0.04226311794667367,0.03235753252438248,0.03450284323129848,0.0365143034880766,0.0358895932809378,0.03843347316138043,0.04085117264634313,0.036348677750808876,0.03910837417114448,0.041774185285625064,0.027988375124199317,0.029829433625185534,0.031596982182070306,0.03247656005400476,0.03475745584788554,0.03695368168980398,0.034644420642233074,0.03724179807523392,0.039754619176459685
5.1000000000000005,0.03792819735756402,0.03990115624743928,0.04165819030115817,0.03712861341879384,0.039224946326842106,0.04112974570740534,0.03284520499852941,0.03488710303044669,0.03675427765994081,0.0352559586751762,0.03712251634427225,0.03880706149501951,0.036597210124214394,0.03867672783947006,0.0405838765336971,0.034579731990508185,0.03669523711390967,0.03867336151694464,0.031898450398735456,0.0335926811986796,0.035169659989814105,0.03480448334542335,0.0367846301441677,0.038632339050013495,0.03481112979082283,0.03693369115256716,0.03892381824844461
5.2,0.03800475826470844,0.040013131935670264,0.04180430097419729,0.03708923438502605,0.03919820842483792,0.04111475919397571,0.03260663280661251,0.034632865383951765,0.03648427448607449,0.03531273190307366,0.037221838868797735,0.038948332775144506,0.03662585617203632,0.03873308073694067,0.04066712245449944,0.03447903020857569,0.03659874155614762,0.03858034431630796,0.03189507662852832,0.03363330578757345,0.035254612268044876,0.03483842582978999,0.03685529970677828,0.03873952750463447,0.03479138903631489,0.036933831765323666,0.03894328662643408
5.300000000000001,0.03772214495916387,0.0398040227455986,0.04167008081208831,0.03758113377456334,0.03979683538674107,0.04181798044889195,0.03359493968556792,0.035745156450898354,0.03771625441467745,0.03449366580724978,0.03644674411717456,0.03822231508565107,0.03658399876518748,0.03877326676924816,0.0407908820927252,0.035089536213834746,0.03731931798899245,0.03941029359839078,0.03065142232032022,0.032406127658652695,0.0340502838045432,0.034282654339361354,0.036353189362759004,0.038295415034689674,0.034940441513723955,0.03717113400484689,0.03927076284445802
5.4,0.03667176054377073,0.03864291316340011,0.04038391400195005,0.0392240322840207,0.041473618902434055,0.04349731844554038,0.03746778988716333,0.0398004247102372,0.04191048760222263,0.03208309189481482,0.03386717064091106,0.03547073702021881,0.03653365401960287,0.0386767680020312,0.040630009698979744,0.03746016403079922,0.03979081265015314,0.04195342877943781,0.02732155615272575,0.028867973189737058,0.030304610187315586,0.03280301516815996,0.0347576089081411,0.03657518118064594,0.035746288088403015,0.037994120471660134,0.04009155037552375
