time,dt,Center (x-axis),Center (y-axis),box width,box height
5.798319327731092,0.008403361344537815,636.1031,143.00006,7.7938232,13.799393
5.80672268907563,0.008403361344537815,634.4907,141.45633,11.018494,14.694778
5.815126050420168,0.008403361344537815,632.2951,141.32584,15.010132,15.6540985
5.823529411764706,0.008403361344537815,628.8674,141.50592,16.5177,14.400406
5.831932773109243,0.008403361344537815,625.3465,141.76524,16.364502,14.191193
5.840336134453781,0.008403361344537815,622.0253,141.58986,16.64392,14.543213
5.848739495798319,0.008403361344537815,617.8158,141.78528,16.159607,14.936874
5.857142857142857,0.008403361344537815,614.56177,141.69392,16.470032,14.986877
5.8655462184873945,0.008403361344537815,611.0724,141.57712,16.710999,14.165588
5.873949579831932,0.008403361344537815,607.3673,141.5509,16.539734,14.650528
5.882352941176471,0.008403361344537815,603.94946,141.5551,16.86554,14.97345
5.890756302521009,0.008403361344537815,600.08716,141.61127,16.534729,14.834091
5.899159663865547,0.008403361344537815,596.6571,141.56793,16.166199,14.253891
5.907563025210084,0.008403361344537815,593.06885,141.51735,16.35254,14.4114685
5.915966386554622,0.008403361344537815,589.2543,141.54831,16.898987,14.640518
5.92436974789916,0.008403361344537815,585.57227,141.51794,16.443909,14.428253
5.932773109243698,0.008403361344537815,582.23193,141.5281,15.966187,14.012344
5.9411764705882355,0.008403361344537815,578.5127,141.69089,16.074036,14.319946
5.949579831932773,0.008403361344537815,574.74493,141.42796,16.535034,14.58847
5.957983193277311,0.008403361344537815,571.4569,141.18405,16.291931,14.177704
5.966386554621849,0.008403361344537815,567.8165,141.34317,16.402588,14.460953
5.974789915966387,0.008403361344537815,564.3707,141.46039,16.199951,14.485168
5.983193277310924,0.008403361344537815,560.71497,141.2952,16.19159,14.520767
5.991596638655462,0.008403361344537815,557.2267,141.13757,16.303528,14.392288
6.0,0.008403361344537815,553.56995,141.14172,16.158508,14.424484
6.008403361344538,0.008403361344537815,549.90955,141.05798,16.878479,14.678238
6.016806722689076,0.008403361344537815,546.6279,141.21603,15.379456,14.14772
6.025210084033613,0.008403361344537815,542.64355,141.01355,16.063416,13.973343
6.033613445378151,0.008403361344537815,539.56177,141.06912,16.38617,14.426727
6.042016806722689,0.008403361344537815,535.5067,141.15764,16.995422,14.397064
6.050420168067227,0.008403361344537815,532.41876,141.1582,15.892944,13.999252
6.0588235294117645,0.008403361344537815,528.4439,141.06299,16.101074,14.05574
6.067226890756302,0.008403361344537815,525.33826,141.2676,16.288147,14.468384
6.07563025210084,0.008403361344537815,521.69183,141.30508,16.622925,14.604263
6.084033613445378,0.008403361344537815,518.2538,141.07727,16.466858,14.05777
6.092436974789916,0.008403361344537815,514.63354,141.2602,16.22174,14.319916
6.100840336134453,0.008403361344537815,511.32138,141.28918,16.548645,14.661758
6.109243697478991,0.008403361344537815,507.5924,141.41566,16.389893,14.382263
